Date,Cloud Fraction,Date(Gregorian)
12/3/2009,0.307440427,1808
12/4/2009,0.352475714,1809
12/5/2009,0.313475052,1810
12/6/2009,0.358241633,1811
12/7/2009,0.356912037,1812
12/8/2009,0.33196743,1813
12/9/2009,0.310893926,1814
12/10/2009,0.299104148,1815
12/11/2009,0.306233566,1816
12/12/2009,0.303568333,1817
12/13/2009,0.280533501,1818
12/14/2009,0.255994232,1819
12/15/2009,0.280739883,1820
12/16/2009,0.306898445,1821
12/18/2009,0.313082228,1822
12/19/2009,0.260143485,1823
12/20/2009,0.340350371,1824
12/21/2009,0.331223727,1825
12/22/2009,0.324849715,1826
12/23/2009,0.242877871,1827
12/24/2009,0.246369817,1828
12/25/2009,0.269434579,1829
12/26/2009,0.268678695,1830
12/27/2009,0.308355506,1831
12/28/2009,0.257150473,1832
12/29/2009,0.303456405,1833
12/30/2009,0.259064082,1834
1/1/2010,0.275060514,1835
1/2/2010,0.259795576,1836
1/3/2010,0.209365515,1837
1/4/2010,0.180249887,1838
1/5/2010,0.236266928,1839
1/6/2010,0.208140975,1840
1/7/2010,0.272678126,1841
1/8/2010,0.291875954,1842
1/9/2010,0.276560875,1843
1/10/2010,0.26912532,1844
1/11/2010,0.255668371,1845
1/12/2010,0.284700056,1846
1/13/2010,0.262705927,1847
1/14/2010,0.282244916,1848
1/15/2010,0.248670267,1849
1/16/2010,0.236689296,1850
1/17/2010,0.247059279,1851
1/19/2010,0.205518311,1852
1/20/2010,0.207421316,1853
1/21/2010,0.262662424,1854
1/22/2010,0.250870843,1855
1/23/2010,0.286576034,1856
1/24/2010,0.290564769,1857
1/25/2010,0.295470816,1858
1/26/2010,0.293584944,1859
1/27/2010,0.249782066,1860
1/28/2010,0.297405833,1861
1/29/2010,0.219042422,1862
1/30/2010,0.258531885,1863
1/31/2010,0.258160282,1864
2/1/2010,0.289544704,1865
2/2/2010,0.231752454,1866
2/3/2010,0.217498632,1867
2/4/2010,0.244587832,1868
2/5/2010,0.279917231,1869
2/6/2010,0.365056376,1870
2/7/2010,0.291670623,1871
2/8/2010,0.310051801,1872
2/9/2010,0.303009766,1873
2/10/2010,0.275967016,1874
2/11/2010,0.279980426,1875
2/12/2010,0.241307794,1876
2/13/2010,0.247861885,1877
2/14/2010,0.239024933,1878
2/15/2010,0.25738411,1879
2/16/2010,0.243544988,1880
2/17/2010,0.242505451,1881
2/18/2010,0.249947682,1882
2/20/2010,0.269834228,1883
2/21/2010,0.262018184,1884
2/22/2010,0.288411271,1885
2/23/2010,0.22565219,1886
2/24/2010,0.282083489,1887
2/25/2010,0.254878559,1888
2/26/2010,0.297049276,1889
2/27/2010,0.268583269,1890
2/28/2010,0.251218729,1891
3/1/2010,0.276385816,1892
3/2/2010,0.23061983,1893
3/3/2010,0.267367521,1894
3/4/2010,0.223262505,1895
3/5/2010,0.273700193,1896
3/6/2010,0.238486647,1897
3/7/2010,0.233767476,1898
3/8/2010,0.225952381,1899
3/9/2010,0.189877309,1900
3/10/2010,0.251242674,1901
3/11/2010,0.244570087,1902
3/12/2010,0.219283989,1903
3/13/2010,0.21386726,1904
3/14/2010,0.208116548,1905
3/15/2010,0.225632347,1906
3/16/2010,0.228498264,1907
3/17/2010,0.270189199,1908
3/18/2010,0.213534848,1909
3/19/2010,0.234002774,1910
3/20/2010,0.232998472,1911
3/21/2010,0.261509806,1912
3/22/2010,0.25415118,1913
3/24/2010,0.254341757,1914
3/25/2010,0.237902207,1915
3/26/2010,0.296729452,1916
3/27/2010,0.253225308,1917
3/28/2010,0.301395257,1918
3/29/2010,0.253188358,1919
3/30/2010,0.283313305,1920
3/31/2010,0.307238691,1921
4/1/2010,0.29823903,1922
4/2/2010,0.300715237,1923
4/3/2010,0.243974444,1924
4/4/2010,0.310270602,1925
4/5/2010,0.286744744,1926
4/6/2010,0.344205513,1927
4/7/2010,0.294514464,1928
4/8/2010,0.295844847,1929
4/9/2010,0.272046533,1930
4/10/2010,0.280171689,1931
4/11/2010,0.282567058,1932
4/12/2010,0.273117387,1933
4/13/2010,0.259155409,1934
4/14/2010,0.204061793,1935
4/15/2010,0.244397595,1936
4/16/2010,0.258990519,1937
4/17/2010,0.217853166,1938
4/18/2010,0.239216478,1939
4/19/2010,0.19631254,1940
4/20/2010,0.229267965,1941
4/21/2010,0.232691873,1942
4/22/2010,0.192086409,1943
4/23/2010,0.246349241,1944
4/25/2010,0.272336462,1945
4/26/2010,0.25337211,1946
4/27/2010,0.269681299,1947
4/28/2010,0.261762413,1948
4/29/2010,0.310166725,1949
4/30/2010,0.265706242,1950
5/1/2010,0.240987028,1951
5/2/2010,0.212578504,1952
5/3/2010,0.263629834,1953
5/4/2010,0.291077336,1954
5/5/2010,0.242694909,1955
5/6/2010,0.209883156,1956
5/7/2010,0.225372695,1957
5/8/2010,0.286591043,1958
5/9/2010,0.286119368,1959
5/10/2010,0.268760652,1960
5/11/2010,0.280456034,1961
5/12/2010,0.248174072,1962
5/13/2010,0.220513081,1963
5/14/2010,0.195484663,1964
5/15/2010,0.245622078,1965
5/16/2010,0.247970788,1966
5/17/2010,0.262997102,1967
5/18/2010,0.281748436,1968
5/19/2010,0.28490147,1969
5/20/2010,0.267921207,1970
5/21/2010,0.227066682,1971
5/22/2010,0.251185386,1972
5/23/2010,0.228963718,1973
5/24/2010,0.263233862,1974
5/25/2010,0.255739426,1975
5/27/2010,0.300144745,1976
5/28/2010,0.276660984,1977
5/29/2010,0.228912344,1978
5/30/2010,0.249023511,1979
5/31/2010,0.317554432,1980
6/1/2010,0.259447908,1981
6/2/2010,0.279132831,1982
6/3/2010,0.238971003,1983
6/4/2010,0.255803718,1984
6/5/2010,0.259280331,1985
6/6/2010,0.212829734,1986
6/7/2010,0.217383204,1987
6/8/2010,0.21861221,1988
6/9/2010,0.245301383,1989
6/10/2010,0.223966099,1990
6/11/2010,0.198036385,1991
6/12/2010,0.219440381,1992
6/13/2010,0.235293813,1993
6/14/2010,0.197400191,1994
6/15/2010,0.2042476,1995
6/16/2010,0.230507371,1996
6/17/2010,0.227218616,1997
6/18/2010,0.233283557,1998
6/19/2010,0.271586269,1999
6/20/2010,0.248163581,2000
6/21/2010,0.233525236,2001
6/22/2010,0.241261122,2002
6/23/2010,0.194815493,2003
6/24/2010,0.183092675,2004
6/25/2010,0.211546725,2005
6/26/2010,0.199652151,2006
6/28/2010,0.228388613,2007
6/29/2010,0.21865225,2008
6/30/2010,0.241947197,2009
7/1/2010,0.239146643,2010
7/2/2010,0.20958923,2011
7/3/2010,0.214446392,2012
7/4/2010,0.189673424,2013
7/5/2010,0.251898146,2014
7/6/2010,0.236232689,2015
7/7/2010,0.217031919,2016
7/8/2010,0.235824942,2017
7/9/2010,0.239473226,2018
7/10/2010,0.234882867,2019
7/11/2010,0.22268832,2020
7/12/2010,0.251388856,2021
7/13/2010,0.272855124,2022
7/14/2010,0.272681784,2023
7/15/2010,0.289912506,2024
7/16/2010,0.328766324,2025
7/17/2010,0.286290468,2026
7/18/2010,0.309277683,2027
7/19/2010,0.251985855,2028
7/20/2010,0.195797225,2029
7/21/2010,0.197649783,2030
7/22/2010,0.206582114,2031
7/23/2010,0.186640241,2032
7/24/2010,0.172560592,2033
7/25/2010,0.200009835,2034
7/26/2010,0.228950045,2035
7/27/2010,0.208164923,2036
7/28/2010,0.212428377,2037
7/30/2010,0.199934103,2038
7/31/2010,0.231521308,2039
8/1/2010,0.228862228,2040
8/2/2010,0.234946605,2041
8/3/2010,0.244211732,2042
8/4/2010,0.263317407,2043
8/5/2010,0.226944585,2044
8/6/2010,0.237936351,2045
8/7/2010,0.216746526,2046
8/8/2010,0.186124548,2047
8/9/2010,0.203973019,2048
8/10/2010,0.198287163,2049
8/11/2010,0.1822114,2050
8/12/2010,0.201397058,2051
8/13/2010,0.208345129,2052
8/14/2010,0.21564932,2053
8/15/2010,0.239713463,2054
8/16/2010,0.197971475,2055
8/17/2010,0.212513376,2056
8/18/2010,0.222889807,2057
8/19/2010,0.188334356,2058
8/20/2010,0.232572302,2059
8/21/2010,0.184478865,2060
8/22/2010,0.197402679,2061
8/23/2010,0.180535366,2062
8/24/2010,0.194100986,2063
8/25/2010,0.182497242,2064
8/26/2010,0.198710919,2065
8/27/2010,0.187484243,2066
8/28/2010,0.164313815,2067
8/29/2010,0.19739173,2068
8/31/2010,0.216881484,2069
9/1/2010,0.221245941,2070
9/2/2010,0.237552557,2071
9/3/2010,0.199208675,2072
9/4/2010,0.208701931,2073
9/5/2010,0.225908378,2074
9/6/2010,0.22242761,2075
9/7/2010,0.248169995,2076
9/8/2010,0.206268067,2077
9/9/2010,0.208564493,2078
9/10/2010,0.213953004,2079
9/11/2010,0.204603293,2080
9/12/2010,0.187990787,2081
9/13/2010,0.182308182,2082
9/14/2010,0.202811575,2083
9/15/2010,0.18605291,2084
9/16/2010,0.189680086,2085
9/17/2010,0.185212138,2086
9/18/2010,0.219136864,2087
9/19/2010,0.237136421,2088
9/20/2010,0.228550089,2089
9/21/2010,0.22167869,2090
9/22/2010,0.189960632,2091
9/23/2010,0.236820035,2092
9/24/2010,0.233688637,2093
9/25/2010,0.220022855,2094
9/26/2010,0.216984966,2095
9/27/2010,0.253288783,2096
9/28/2010,0.227003371,2097
9/29/2010,0.23107946,2098
9/30/2010,0.266716621,2099
10/2/2010,0.319380812,2100
10/3/2010,0.262036834,2101
10/4/2010,0.260935319,2102
10/5/2010,0.208667123,2103
10/6/2010,0.188178997,2104
10/7/2010,0.202346991,2105
10/8/2010,0.199127988,2106
10/9/2010,0.226879374,2107
10/10/2010,0.221599907,2108
10/11/2010,0.230109149,2109
10/12/2010,0.209993692,2110
10/13/2010,0.226910849,2111
10/14/2010,0.253220345,2112
10/15/2010,0.278083644,2113
10/16/2010,0.313020073,2114
10/17/2010,0.28706983,2115
10/18/2010,0.315843135,2116
10/19/2010,0.266070279,2117
10/20/2010,0.267799485,2118
10/21/2010,0.243669033,2119
10/22/2010,0.268046022,2120
10/23/2010,0.291113943,2121
10/24/2010,0.299984262,2122
10/25/2010,0.310619471,2123
10/26/2010,0.305296564,2124
10/27/2010,0.26877919,2125
10/28/2010,0.247711648,2126
10/29/2010,0.246116089,2127
10/30/2010,0.260632844,2128
10/31/2010,0.29106891,2129
11/1/2010,0.319621346,2130
11/3/2010,0.255113844,2131
11/4/2010,0.211322114,2132
11/5/2010,0.276165214,2133
11/6/2010,0.25278761,2134
11/7/2010,0.267374115,2135
11/8/2010,0.248392588,2136
11/9/2010,0.296302517,2137
11/10/2010,0.308905224,2138
11/11/2010,0.278181136,2139
11/12/2010,0.332498368,2140
11/13/2010,0.307594385,2141
11/14/2010,0.361482067,2142
11/15/2010,0.304289075,2143
11/16/2010,0.323109407,2144
11/17/2010,0.284863832,2145
11/18/2010,0.275222901,2146
11/19/2010,0.254786952,2147
11/20/2010,0.234650223,2148
11/21/2010,0.276388178,2149
11/22/2010,0.266150236,2150
11/23/2010,0.286165782,2151
11/24/2010,0.279222929,2152
11/25/2010,0.272560746,2153
11/26/2010,0.275847564,2154
11/27/2010,0.244597036,2155
11/28/2010,0.303021598,2156
11/29/2010,0.273676036,2157
11/30/2010,0.291187464,2158
12/1/2010,0.279680907,2159
12/2/2010,0.268355975,2160
12/3/2010,0.269701049,2161
12/5/2010,0.28095263,2162
12/6/2010,0.227642958,2163
12/7/2010,0.257391359,2164
12/8/2010,0.244041365,2165
12/9/2010,0.294374799,2166
12/10/2010,0.253691953,2167
12/11/2010,0.264707365,2168
12/12/2010,0.30642663,2169
12/13/2010,0.318488759,2170
12/14/2010,0.372917739,2171
12/15/2010,0.273685067,2172
12/16/2010,0.304106503,2173
12/17/2010,0.307189168,2174
12/18/2010,0.31686913,2175
12/19/2010,0.263254341,2176
12/20/2010,0.243611262,2177
12/21/2010,0.28597668,2178
12/22/2010,0.236513246,2179
12/23/2010,0.282184032,2180
12/24/2010,0.213195333,2181
12/25/2010,0.268584897,2182
12/26/2010,0.27549092,2183
12/27/2010,0.261016786,2184
12/28/2010,0.265982717,2185
12/29/2010,0.268436239,2186
12/30/2010,0.307023816,2187
1/1/2011,0.313269973,2188
1/2/2011,0.287856551,2189
1/3/2011,0.269418976,2190
1/4/2011,0.23425281,2191
1/6/2011,0.299019544,2192
1/7/2011,0.284100441,2193
1/8/2011,0.310763417,2194
1/9/2011,0.263344128,2195
1/10/2011,0.307113183,2196
1/11/2011,0.254551524,2197
1/12/2011,0.284292908,2198
1/13/2011,0.281499533,2199
1/14/2011,0.260711227,2200
1/15/2011,0.259666449,2201
1/16/2011,0.23939969,2202
1/17/2011,0.27051788,2203
1/18/2011,0.266410767,2204
1/19/2011,0.252267931,2205
1/20/2011,0.303892282,2206
1/21/2011,0.304905598,2207
1/22/2011,0.309847019,2208
1/23/2011,0.271197715,2209
1/24/2011,0.30840011,2210
1/25/2011,0.25453538,2211
1/26/2011,0.256506575,2212
1/27/2011,0.24285643,2213
1/28/2011,0.248739815,2214
1/29/2011,0.273725016,2215
1/30/2011,0.253121318,2216
1/31/2011,0.248771465,2217
2/1/2011,0.219377824,2218
2/2/2011,0.266926696,2219
2/3/2011,0.240763148,2220
2/4/2011,0.279364376,2221
2/5/2011,0.261948934,2222
2/7/2011,0.321609504,2223
2/8/2011,0.288834018,2224
2/9/2011,0.295512079,2225
2/10/2011,0.27046423,2226
2/11/2011,0.32136077,2227
2/12/2011,0.271090321,2228
2/13/2011,0.317181628,2229
2/14/2011,0.329109602,2230
2/15/2011,0.31163229,2231
2/16/2011,0.332990102,2232
2/17/2011,0.262245473,2233
2/18/2011,0.325318426,2234
2/19/2011,0.289151417,2235
2/20/2011,0.279809676,2236
2/21/2011,0.253114336,2237
2/22/2011,0.251444799,2238
2/23/2011,0.269595579,2239
2/24/2011,0.262137642,2240
2/25/2011,0.335879867,2241
2/26/2011,0.311309112,2242
2/27/2011,0.30172342,2243
2/28/2011,0.275371153,2244
3/1/2011,0.279536688,2245
3/2/2011,0.271796246,2246
3/3/2011,0.252915214,2247
3/4/2011,0.33446662,2248
3/5/2011,0.268683862,2249
3/6/2011,0.306663929,2250
3/7/2011,0.265152406,2251
3/8/2011,0.342081943,2252
3/9/2011,0.312187157,2253
3/11/2011,0.316554156,2254
3/12/2011,0.295072678,2255
3/13/2011,0.343422154,2256
3/14/2011,0.276608587,2257
3/15/2011,0.276629488,2258
3/16/2011,0.244101177,2259
3/17/2011,0.281696961,2260
3/18/2011,0.257225872,2261
3/19/2011,0.253497015,2262
3/20/2011,0.329728997,2263
3/21/2011,0.258065725,2264
3/22/2011,0.267115213,2265
3/23/2011,0.231800552,2266
3/24/2011,0.289408641,2267
3/25/2011,0.243027726,2268
3/26/2011,0.221185873,2269
3/27/2011,0.254517504,2270
3/28/2011,0.257047719,2271
3/29/2011,0.279216366,2272
3/30/2011,0.254336831,2273
3/31/2011,0.287082259,2274
4/1/2011,0.257071931,2275
4/2/2011,0.288642198,2276
4/3/2011,0.288006696,2277
4/4/2011,0.258215156,2278
4/5/2011,0.299271304,2279
4/6/2011,0.236428207,2280
4/7/2011,0.284463953,2281
4/8/2011,0.295712383,2282
4/9/2011,0.336954462,2283
4/10/2011,0.288737284,2284
4/12/2011,0.258059622,2285
4/13/2011,0.231083808,2286
4/14/2011,0.239147469,2287
4/15/2011,0.207848239,2288
4/16/2011,0.269573275,2289
4/17/2011,0.216628764,2290
4/18/2011,0.26352652,2291
4/19/2011,0.247064386,2292
4/20/2011,0.222790654,2293
4/21/2011,0.220614916,2294
4/22/2011,0.19882535,2295
4/23/2011,0.249752585,2296
4/24/2011,0.252272949,2297
4/25/2011,0.261215918,2298
4/26/2011,0.235675224,2299
4/27/2011,0.259183174,2300
4/28/2011,0.258985046,2301
4/29/2011,0.260624969,2302
4/30/2011,0.253181652,2303
5/1/2011,0.252036475,2304
5/2/2011,0.29491534,2305
5/3/2011,0.278017396,2306
5/4/2011,0.294743791,2307
5/5/2011,0.279686618,2308
5/6/2011,0.270399582,2309
5/7/2011,0.27520975,2310
5/8/2011,0.232354927,2311
5/9/2011,0.261722395,2312
5/10/2011,0.244111433,2313
5/11/2011,0.298785433,2314
5/12/2011,0.301251608,2315
5/14/2011,0.306197898,2316
5/15/2011,0.303437184,2317
5/16/2011,0.326572898,2318
5/17/2011,0.251432342,2319
5/18/2011,0.276505678,2320
5/19/2011,0.242898608,2321
5/20/2011,0.255671532,2322
5/21/2011,0.23641118,2323
5/22/2011,0.227590354,2324
5/23/2011,0.226510576,2325
5/24/2011,0.1923703,2326
5/25/2011,0.227893221,2327
5/26/2011,0.271047816,2328
5/27/2011,0.257057258,2329
5/28/2011,0.236083472,2330
5/29/2011,0.198440417,2331
5/30/2011,0.234309662,2332
5/31/2011,0.282615796,2333
6/1/2011,0.304077974,2334
6/2/2011,0.253827337,2335
6/3/2011,0.2735847,2336
6/4/2011,0.277317762,2337
6/5/2011,0.234818721,2338
6/6/2011,0.222724647,2339
6/7/2011,0.204112655,2340
6/8/2011,0.178342892,2341
6/9/2011,0.218318804,2342
6/10/2011,0.250494964,2343
6/11/2011,0.221625493,2344
6/12/2011,0.209532231,2345
6/13/2011,0.235082554,2346
6/15/2011,0.243049308,2347
6/16/2011,0.227994601,2348
6/17/2011,0.242470913,2349
6/18/2011,0.192759406,2350
6/19/2011,0.196751239,2351
6/20/2011,0.17513033,2352
6/21/2011,0.186764754,2353
6/22/2011,0.217523603,2354
6/23/2011,0.232441029,2355
6/24/2011,0.239076268,2356
6/25/2011,0.239806494,2357
6/26/2011,0.272253047,2358
6/27/2011,0.217655549,2359
6/28/2011,0.255740905,2360
6/29/2011,0.271013276,2361
6/30/2011,0.214311305,2362
7/1/2011,0.238366251,2363
7/2/2011,0.226212298,2364
7/3/2011,0.280455821,2365
7/4/2011,0.20906527,2366
7/5/2011,0.232603466,2367
7/6/2011,0.225653453,2368
7/7/2011,0.203749755,2369
7/8/2011,0.173107371,2370
7/9/2011,0.168235179,2371
7/10/2011,0.205765096,2372
7/11/2011,0.187198031,2373
7/12/2011,0.221933669,2374
7/13/2011,0.198093159,2375
7/14/2011,0.18985308,2376
7/15/2011,0.175096528,2377
7/17/2011,0.212946801,2378
7/18/2011,0.205792976,2379
7/19/2011,0.194249218,2380
7/20/2011,0.17504898,2381
7/21/2011,0.185649762,2382
7/22/2011,0.217052988,2383
7/23/2011,0.182670223,2384
7/24/2011,0.214395551,2385
7/25/2011,0.203555867,2386
7/26/2011,0.235527301,2387
7/27/2011,0.205186135,2388
7/28/2011,0.222729174,2389
7/29/2011,0.207242981,2390
7/30/2011,0.219800539,2391
7/31/2011,0.204255931,2392
8/1/2011,0.231306207,2393
8/2/2011,0.198398952,2394
8/3/2011,0.187317475,2395
8/4/2011,0.194621519,2396
8/5/2011,0.174912741,2397
8/6/2011,0.162675734,2398
8/7/2011,0.169901158,2399
8/8/2011,0.148720854,2400
8/9/2011,0.200953849,2401
8/10/2011,0.166547482,2402
8/11/2011,0.181450175,2403
8/12/2011,0.159816126,2404
8/13/2011,0.1672109,2405
8/14/2011,0.17283019,2406
8/15/2011,0.193160034,2407
8/16/2011,0.186885121,2408
8/18/2011,0.185330446,2409
8/19/2011,0.193949764,2410
8/20/2011,0.234899949,2411
8/21/2011,0.265528265,2412
8/22/2011,0.258183179,2413
8/23/2011,0.232878682,2414
8/24/2011,0.185584488,2415
8/25/2011,0.198113689,2416
8/26/2011,0.189012625,2417
8/27/2011,0.18480011,2418
8/28/2011,0.172496493,2419
8/29/2011,0.145167201,2420
8/30/2011,0.148151016,2421
8/31/2011,0.182829793,2422
9/1/2011,0.180301837,2423
9/2/2011,0.179454126,2424
9/3/2011,0.188854397,2425
9/4/2011,0.163626352,2426
9/5/2011,0.178921879,2427
9/6/2011,0.199185318,2428
9/7/2011,0.204649026,2429
9/8/2011,0.193803052,2430
9/9/2011,0.197977749,2431
9/10/2011,0.216165257,2432
9/11/2011,0.227730788,2433
9/12/2011,0.215583678,2434
9/13/2011,0.197625336,2435
9/14/2011,0.205625091,2436
9/15/2011,0.21237869,2437
9/16/2011,0.236522674,2438
9/17/2011,0.22879662,2439
9/19/2011,0.245062209,2440
9/20/2011,0.217735138,2441
9/21/2011,0.221200827,2442
9/22/2011,0.188764334,2443
9/23/2011,0.241860759,2444
9/24/2011,0.249036788,2445
9/25/2011,0.222370194,2446
9/26/2011,0.222102882,2447
9/27/2011,0.218462105,2448
9/28/2011,0.21021534,2449
9/29/2011,0.200688483,2450
9/30/2011,0.236081365,2451
10/1/2011,0.208104975,2452
10/2/2011,0.250851784,2453
10/3/2011,0.294130318,2454
10/4/2011,0.273385615,2455
10/5/2011,0.300317086,2456
10/6/2011,0.228946866,2457
10/7/2011,0.247849617,2458
10/8/2011,0.242359214,2459
10/9/2011,0.256530157,2460
10/10/2011,0.297471329,2461
10/11/2011,0.297344129,2462
10/12/2011,0.294905402,2463
10/13/2011,0.259246214,2464
10/14/2011,0.310036284,2465
10/15/2011,0.27300557,2466
10/16/2011,0.320912625,2467
10/17/2011,0.283969907,2468
10/18/2011,0.363938085,2469
10/19/2011,0.30256645,2470
10/21/2011,0.34000892,2471
10/22/2011,0.238938477,2472
10/23/2011,0.283315592,2473
10/24/2011,0.221459069,2474
10/25/2011,0.214815521,2475
10/26/2011,0.235802583,2476
10/27/2011,0.225047859,2477
10/28/2011,0.251913545,2478
10/29/2011,0.228664806,2479
10/30/2011,0.347648936,2480
10/31/2011,0.317998929,2481
11/1/2011,0.318173373,2482
11/2/2011,0.289182791,2483
11/3/2011,0.300048848,2484
11/4/2011,0.272734441,2485
11/5/2011,0.291160596,2486
11/6/2011,0.294774782,2487
11/7/2011,0.296645785,2488
11/8/2011,0.344037842,2489
11/9/2011,0.290753912,2490
11/10/2011,0.307588397,2491
11/11/2011,0.308650107,2492
11/12/2011,0.305399572,2493
11/13/2011,0.295134538,2494
11/14/2011,0.269738491,2495
11/15/2011,0.320785206,2496
11/16/2011,0.263643773,2497
11/17/2011,0.283245375,2498
11/18/2011,0.247514596,2499
11/19/2011,0.314240234,2500
11/20/2011,0.247369236,2501
11/22/2011,0.303175911,2502
11/23/2011,0.265107618,2503
11/24/2011,0.268816596,2504
11/25/2011,0.243246448,2505
11/26/2011,0.282903041,2506
11/27/2011,0.245109772,2507
11/28/2011,0.276827477,2508
11/29/2011,0.286510567,2509
11/30/2011,0.236794065,2510
12/1/2011,0.312488765,2511
12/2/2011,0.243702412,2512
12/3/2011,0.276528017,2513
12/4/2011,0.236488921,2514
12/5/2011,0.271991741,2515
12/6/2011,0.256859677,2516
12/7/2011,0.286292963,2517
12/8/2011,0.277793608,2518
12/9/2011,0.260199521,2519
12/10/2011,0.286230418,2520
12/11/2011,0.254478181,2521
12/12/2011,0.312824065,2522
12/13/2011,0.285033174,2523
12/14/2011,0.301000369,2524
12/15/2011,0.283947128,2525
12/16/2011,0.256276102,2526
12/17/2011,0.306403111,2527
12/18/2011,0.260240908,2528
12/19/2011,0.303013343,2529
12/20/2011,0.229920658,2530
12/21/2011,0.263903852,2531
12/22/2011,0.276184491,2532
12/24/2011,0.293082677,2533
12/25/2011,0.305512504,2534
12/26/2011,0.303240012,2535
12/27/2011,0.262262988,2536
12/28/2011,0.290354395,2537
12/29/2011,0.274424855,2538
12/30/2011,0.314283575,2539
1/1/2012,0.28303844,2540
1/2/2012,0.328999315,2541
1/3/2012,0.271068392,2542
1/4/2012,0.322105367,2543
1/5/2012,0.281976221,2544
1/6/2012,0.272552054,2545
1/7/2012,0.259997715,2546
1/8/2012,0.27577853,2547
1/9/2012,0.278600709,2548
1/10/2012,0.253556816,2549
1/11/2012,0.305430075,2550
1/12/2012,0.259434516,2551
1/13/2012,0.30970654,2552
1/14/2012,0.314130961,2553
1/15/2012,0.284859811,2554
1/16/2012,0.297305615,2555
1/17/2012,0.239199609,2556
1/18/2012,0.283421508,2557
1/19/2012,0.239010679,2558
1/20/2012,0.273696888,2559
1/21/2012,0.258510546,2560
1/22/2012,0.286891531,2561
1/23/2012,0.253540125,2562
1/25/2012,0.293280179,2563
1/26/2012,0.281956585,2564
1/27/2012,0.306989951,2565
1/28/2012,0.257712551,2566
1/29/2012,0.315153289,2567
1/30/2012,0.277120028,2568
1/31/2012,0.278500033,2569
2/1/2012,0.289239287,2570
2/2/2012,0.274209882,2571
2/3/2012,0.296479735,2572
2/4/2012,0.263265106,2573
2/5/2012,0.313700168,2574
2/6/2012,0.268454978,2575
2/7/2012,0.228668766,2576
2/8/2012,0.26143939,2577
2/9/2012,0.288368917,2578
2/10/2012,0.308380446,2579
2/11/2012,0.268564503,2580
2/12/2012,0.314052402,2581
2/13/2012,0.282451753,2582
2/14/2012,0.32111246,2583
2/15/2012,0.298655517,2584
2/16/2012,0.329383555,2585
2/17/2012,0.294038506,2586
2/18/2012,0.252832533,2587
2/19/2012,0.261582339,2588
2/20/2012,0.254970905,2589
2/21/2012,0.276549745,2590
2/22/2012,0.249562147,2591
2/23/2012,0.269855174,2592
2/24/2012,0.248122819,2593
2/26/2012,0.282851973,2594
2/27/2012,0.266472799,2595
2/28/2012,0.295807082,2596
2/29/2012,0.22604193,2597
3/1/2012,0.259738724,2598
3/2/2012,0.231289814,2599
3/3/2012,0.221947839,2600
3/4/2012,0.208860959,2601
3/5/2012,0.227334713,2602
3/6/2012,0.268605026,2603
3/7/2012,0.209023132,2604
3/8/2012,0.260734033,2605
3/9/2012,0.242997688,2606
3/10/2012,0.262177597,2607
3/11/2012,0.238259358,2608
3/12/2012,0.249228706,2609
3/13/2012,0.263113662,2610
3/14/2012,0.260767302,2611
3/15/2012,0.27048838,2612
3/16/2012,0.235761732,2613
3/17/2012,0.279607374,2614
3/18/2012,0.274245898,2615
3/19/2012,0.278499583,2616
3/20/2012,0.278532575,2617
3/21/2012,0.272501421,2618
3/22/2012,0.261128692,2619
3/23/2012,0.243511802,2620
3/24/2012,0.285954635,2621
3/25/2012,0.250339006,2622
3/26/2012,0.267302293,2623
3/27/2012,0.260277158,2624
3/29/2012,0.215845352,2625
3/30/2012,0.223707263,2626
3/31/2012,0.253239891,2627
4/1/2012,0.223540318,2628
4/2/2012,0.226358295,2629
4/3/2012,0.247699044,2630
4/4/2012,0.260631039,2631
4/5/2012,0.261220355,2632
4/6/2012,0.265083955,2633
4/7/2012,0.276037019,2634
4/8/2012,0.267364931,2635
4/9/2012,0.301894405,2636
4/10/2012,0.254128272,2637
4/11/2012,0.280040518,2638
4/12/2012,0.250715161,2639
4/13/2012,0.242981485,2640
4/14/2012,0.275788891,2641
4/15/2012,0.289227036,2642
4/16/2012,0.298715922,2643
4/17/2012,0.236467745,2644
4/18/2012,0.242435268,2645
4/19/2012,0.20096605,2646
4/20/2012,0.219410362,2647
4/21/2012,0.229595963,2648
4/22/2012,0.220273067,2649
4/23/2012,0.269400279,2650
4/24/2012,0.225928273,2651
4/25/2012,0.220696712,2652
4/26/2012,0.216906003,2653
4/27/2012,0.261684183,2654
4/28/2012,0.254887723,2655
4/30/2012,0.285661384,2656
5/1/2012,0.231132624,2657
5/2/2012,0.246053489,2658
5/3/2012,0.200975174,2659
5/4/2012,0.233998527,2660
5/5/2012,0.212614324,2661
5/6/2012,0.219558431,2662
5/7/2012,0.208858727,2663
5/8/2012,0.225270152,2664
5/9/2012,0.211575705,2665
5/10/2012,0.190559545,2666
5/11/2012,0.230958625,2667
5/12/2012,0.230793391,2668
5/13/2012,0.270221184,2669
5/14/2012,0.274064511,2670
5/15/2012,0.277433732,2671
5/16/2012,0.262744777,2672
5/17/2012,0.249046482,2673
5/18/2012,0.275901478,2674
5/19/2012,0.255533034,2675
5/20/2012,0.288551964,2676
5/21/2012,0.277951663,2677
5/22/2012,0.269843228,2678
5/23/2012,0.208523182,2679
5/24/2012,0.246188666,2680
